end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_125416_r000002	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000001	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	125416	125415	125416	-	13.3829801151797	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=2	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_191770_r000003	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000002	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	191770	191769	191770	-	16.6835252165658	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=3	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_202436_r000004	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000003	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	202436	202435	202436	+	16.8080566671339	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=4	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_365883_r000005	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000004	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	365883	365882	365883	+	12.2625829193785	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=5	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_366730_r000006	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000005	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	366730	366729	366730	+	218.068240837997	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=6	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_389945_r000007	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000006	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	389945	389944	389945	+	14.2582519849067	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=7	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_404510_r000008	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000007	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	404510	404509	404510	-	12.1520125363435	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=8	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_482660_r000009	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000008	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	482660	482659	482660	+	59.2921268200485	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=9	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_minus_532738_r000010	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_R_000009	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	532738	532737	532738	-	16.1880512458421	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=10	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_544597_r000011	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000010	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	544597	544596	544597	+	604.238528390452	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=11	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_544746_r000012	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000011	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	544746	544745	544746	+	459.380475568664	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=12	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
BTED_BATTER_S1_016_LEE2020_TERMSEQ_PUBLISHED_TTS_CP059991-1_plus_544873_r000013	BATTER_S1_016	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_endpoint	BATTER_S1_016_LEE2020_TERMSEQ_CP059991_1_F_000012	CP059991	GCF_015710995.1	CP059991.1	CP059991.1	544873	544872	544873	+	153.172721064891	NA	NA	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1	data/streptomyces_lee2020/processed/BATTER_S1_016/published_termseq_endpoints.tsv:row=13	migrated_coordinate_and_bed_checked	Author-published Term-seq endpoint; taxonomy label conflict is retained in the source record.
