end_id	source_id	sample_id	assay	evidence_class	author_endpoint_id	published_reference_accession	reference_assembly	reference_name	replicon_label	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	signal_or_score	author_category	associated_gene_or_locus	pmid	doi	source_table_or_file	coordinate_interpretation	original_row_reference	qc_status	note
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000948-1_plus_16455_r000002	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000948_1_F_16455	NC_000948.1	GCF_000008685.2	NC_000948.1	cp32-1	16455	16454	16455	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=2	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000948-1_minus_16504_r000003	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000948_1_R_16504	NC_000948.1	GCF_000008685.2	NC_000948.1	cp32-1	16504	16503	16504	-	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=3	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000948-1_minus_18857_r000004	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000948_1_R_18857	NC_000948.1	GCF_000008685.2	NC_000948.1	cp32-1	18857	18856	18857	-	433843.0	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=4	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000948-1_plus_19200_r000005	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000948_1_F_19200	NC_000948.1	GCF_000008685.2	NC_000948.1	cp32-1	19200	19199	19200	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=5	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000948-1_plus_19202_r000006	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000948_1_F_19202	NC_000948.1	GCF_000008685.2	NC_000948.1	cp32-1	19202	19201	19202	+	7146.8	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=6	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000948-1_plus_24736_r000007	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000948_1_F_24736	NC_000948.1	GCF_000008685.2	NC_000948.1	cp32-1	24736	24735	24736	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=7	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000949-1_plus_18277_r000008	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000949_1_F_18277	NC_000949.1	GCF_000008685.2	NC_000949.1	cp32-3	18277	18276	18277	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=8	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000949-1_plus_18281_r000009	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000949_1_F_18281	NC_000949.1	GCF_000008685.2	NC_000949.1	cp32-3	18281	18280	18281	+	2613.823333	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=9	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000949-1_minus_19351_r000010	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000949_1_R_19351	NC_000949.1	GCF_000008685.2	NC_000949.1	cp32-3	19351	19350	19351	-	1406750.0	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=10	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000949-1_plus_19618_r000011	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000949_1_F_19618	NC_000949.1	GCF_000008685.2	NC_000949.1	cp32-3	19618	19617	19618	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=11	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000949-1_plus_19690_r000012	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000949_1_F_19690	NC_000949.1	GCF_000008685.2	NC_000949.1	cp32-3	19690	19689	19690	+	2023.279333	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=12	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000949-1_plus_28051_r000013	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000949_1_F_28051	NC_000949.1	GCF_000008685.2	NC_000949.1	cp32-3	28051	28050	28051	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=13	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000950-1_minus_18707_r000014	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000950_1_R_18707	NC_000950.1	GCF_000008685.2	NC_000950.1	cp32-4	18707	18706	18707	-	1567373.333	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=14	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000950-1_plus_18973_r000015	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000950_1_F_18973	NC_000950.1	GCF_000008685.2	NC_000950.1	cp32-4	18973	18972	18973	+	2481.04	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=15	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000950-1_plus_24335_r000016	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000950_1_F_24335	NC_000950.1	GCF_000008685.2	NC_000950.1	cp32-4	24335	24334	24335	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=16	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000951-1_minus_16515_r000017	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000951_1_R_16515	NC_000951.1	GCF_000008685.2	NC_000951.1	cp32-6	16515	16514	16515	-	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=17	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000951-1_plus_16569_r000018	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000951_1_F_16569	NC_000951.1	GCF_000008685.2	NC_000951.1	cp32-6	16569	16568	16569	+	2135.49	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=18	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000951-1_minus_18817_r000019	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000951_1_R_18817	NC_000951.1	GCF_000008685.2	NC_000951.1	cp32-6	18817	18816	18817	-	36352.36667	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=19	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000951-1_plus_19212_r000020	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000951_1_F_19212	NC_000951.1	GCF_000008685.2	NC_000951.1	cp32-6	19212	19211	19212	+	2555.423333	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=20	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_000951-1_plus_21514_r000021	BATTER_S1_021	LOG_AND_TRANSITION_STATIONARY	3-prime RNA-seq	author_called_endpoint	BATTER_S1_021_ADAMS2023_SITE_NC_000951_1_F_21514	NC_000951.1	GCF_000008685.2	NC_000951.1	cp32-6	21514	21513	21514	+	NA	NA	NA	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1	data/bburgdorferi/processed/BATTER_S1_021/unique_3prime_end_sites.tsv:row=21	migrated_coordinate_and_bed_checked	Unique author-reported 3′ RNA-seq sites. Condition-level observations are intentionally not duplicated in the public endpoint table.
